category_name,price,model,car_type,year,distance,gear_type,color,vehicle_type
Chevrolet,7000.0,Nexia,Универсал,2016.0,150800.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Nexia,Хэтчбек,2010.0,293742.0,Механическая,Белый,Газ/Бензин
Chevrolet,4500.0,Nexia,Хэтчбек,2010.0,200000.0,Механическая,Серый,Газ/Бензин
Chevrolet,7500.0,Nexia,Седан,2018.0,79000.0,Механическая,Черный,Бензин
Chevrolet,10100.0,Nexia,Универсал,2023.0,4.0,Механическая,Белый,Бензин
Chevrolet,4200.0,Nexia,Седан,2015.0,192000.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Nexia,Седан,2009.0,200000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7500.0,Nexia,Другой,2014.0,285000.0,Механическая,Белый,Газ/Бензин
Chevrolet,12000.0,Nexia,Седан,2020.0,9000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,3900.0,Nexia,Седан,1995.0,480000.0,Механическая,Белый,Бензин
Chevrolet,10600.0,Nexia,Седан,2022.0,35000.0,Автоматическая,Белый,Бензин
Chevrolet,5000.0,Nexia,Седан,2009.0,87500.0,Механическая,Белый,Бензин
Chevrolet,9999.0,Nexia,Седан,2019.0,16500.0,Автоматическая,Белый,Бензин
Chevrolet,7900.0,Nexia,Седан,2020.0,110000.0,Механическая,Серый,Газ/Бензин
Chevrolet,11000.0,Nexia,Седан,2020.0,95000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,7500.0,Nexia,Седан,2019.0,172000.0,Механическая,Асфальт,Бензин
Chevrolet,6000.0,Nexia,Седан,2014.0,270000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7500.0,Nexia,Седан,2018.0,123000.0,Механическая,Белый,Газ/Бензин
Chevrolet,5200.0,Nexia,Хэтчбек,2010.0,730000.0,Механическая,Серый,Газ/Бензин
Chevrolet,9000.0,Nexia,Седан,2021.0,94500.0,Автоматическая,Синий,Бензин
Chevrolet,9600.0,Nexia,Хэтчбек,2020.0,30000.0,Автоматическая,Белый,Бензин
Chevrolet,8500.0,Nexia,Седан,2017.0,132000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,3500.0,Nexia,Седан,2008.0,620000.0,Механическая,Черный,Газ/Бензин
Chevrolet,7400.0,Nexia,Хэтчбек,2017.0,170000.0,Механическая,Белый,Газ/Бензин
Chevrolet,9300.0,Nexia,Седан,2019.0,25400.0,Механическая,Белый,Бензин
Chevrolet,9400.0,Nexia,Седан,2020.0,115000.0,Автоматическая,Белый,Бензин
Chevrolet,8900.0,Nexia,Седан,2020.0,90000.0,Автоматическая,Белый,Бензин
Chevrolet,11500.0,Nexia,Седан,2022.0,50000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,9000.0,Nexia,Седан,2018.0,65000.0,Автоматическая,Асфальт,Бензин
Chevrolet,4500.0,Nexia,Седан,2009.0,600000.0,Механическая,Серебристый,Газ/Бензин
Chevrolet,8700.0,Nexia,Универсал,2018.0,120.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,6500.0,Nexia,Седан,2010.0,169000.0,Механическая,Белый,Газ/Бензин
Chevrolet,4700.0,Nexia,Седан,2008.0,49200.0,Механическая,Синий,Газ/Бензин
Chevrolet,9500.0,Nexia,Седан,2019.0,83000.0,Автоматическая,Вишнёвый,Бензин
Chevrolet,8200.0,Nexia,Седан,2017.0,112400.0,Автоматическая,Белый,Бензин
Chevrolet,9500.0,Nexia,Седан,2020.0,63000.0,Автоматическая,Коричневый,Бензин
Chevrolet,4200.0,Nexia,Седан,2013.0,777777.0,Механическая,Черный,Газ/Бензин
Chevrolet,7500.0,Nexia,Седан,2017.0,270000.0,Механическая,Белый,Бензин
Chevrolet,12000.0,Nexia,Седан,2019.0,89000.0,Автоматическая,Коричневый,Газ/Бензин
Chevrolet,9300.0,Nexia,Седан,2020.0,65400.0,Механическая,Асфальт,Газ/Бензин
Chevrolet,11300.0,Nexia,Седан,2016.0,87000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,2800.0,Nexia,Седан,2005.0,285000.0,Механическая,Желтый,Газ/Бензин
Chevrolet,4900.0,Nexia,Хэтчбек,2012.0,317.0,Механическая,Серый,Бензин
Chevrolet,2400.0,Nexia,Седан,2007.0,310000.0,Механическая,Серый,Газ/Бензин
Chevrolet,9800.0,Nexia,Седан,2020.0,27000.0,Автоматическая,Белый,Бензин
Chevrolet,11000.0,Nexia,Седан,2019.0,40000.0,Механическая,Белый,Бензин
Chevrolet,9200.0,Nexia,Седан,2018.0,69063.0,Механическая,Синий,Газ/Бензин
Chevrolet,4000.0,Nexia,Седан,2007.0,288000.0,Механическая,Белый,Бензин
Chevrolet,6500.0,Nexia,Седан,2015.0,98000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6700.0,Nexia,Седан,2015.0,89000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6000.0,Nexia,Седан,2014.0,158000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6000.0,Nexia,Седан,2013.0,130000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3099.0,Nexia,Универсал,1996.0,116000.0,Механическая,Белый,Бензин
Chevrolet,8000.0,Nexia,Седан,2020.0,167000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8700.0,Nexia,Седан,2019.0,63157.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,8500.0,Nexia,Седан,2017.0,235000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,3800.0,Nexia,Седан,2010.0,493842.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,4000.0,Nexia,Седан,2003.0,515000.0,Механическая,Серый,Газ/Бензин
Chevrolet,8900.0,Nexia,Седан,2020.0,90000.0,Автоматическая,Белый,Бензин
Chevrolet,9000.0,Nexia,Седан,2018.0,118600.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,8700.0,Nexia,Седан,2019.0,61000.0,Автоматическая,Белый,Бензин
Chevrolet,11500.0,Nexia,Седан,2021.0,48000.0,Автоматическая,Черный,Бензин
Chevrolet,9000.0,Nexia,Седан,2019.0,117000.0,Автоматическая,Белый,Бензин
Chevrolet,7300.0,Nexia,Седан,2016.0,174000.0,Автоматическая,Белый,Бензин
Chevrolet,7800.0,Nexia,Седан,2020.0,200000.0,Механическая,Коричневый,Газ/Бензин
Chevrolet,3500.0,Nexia,Седан,2009.0,183000.0,Механическая,Серый,Газ/Бензин
Chevrolet,5500.0,Nexia,Седан,2014.0,145000.0,Механическая,Серебристый,Газ/Бензин
Chevrolet,8000.0,Nexia,Седан,2019.0,90000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3000.0,Nexia,Седан,2008.0,496000.0,Механическая,Бежевый,Бензин
Chevrolet,6500.0,Nexia,Седан,2015.0,130000.0,Механическая,Белый,Газ/Бензин
Chevrolet,10000.0,Nexia,Седан,2022.0,37500.0,Автоматическая,Белый,Бензин
Chevrolet,3000.0,Nexia,Седан,2008.0,496000.0,Механическая,Бежевый,Бензин
Chevrolet,9500.0,Nexia,Хэтчбек,2018.0,93000.0,Автоматическая,Белый,Бензин
Chevrolet,7800.0,Nexia,Седан,2018.0,104000.0,Механическая,Белый,Газ/Бензин
Chevrolet,10600.0,Nexia,Седан,2020.0,141000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,8500.0,Nexia,Седан,2019.0,42000.0,Автоматическая,Черный,Бензин
Chevrolet,8900.0,Nexia,Универсал,2020.0,108000.0,Автоматическая,Белый,Бензин
Chevrolet,5050.0,Nexia,Седан,2015.0,245000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6999.0,Nexia,Седан,2018.0,185000.0,Механическая,Белый,Бензин
Chevrolet,7400.0,Nexia,Хэтчбек,2015.0,151.0,Механическая,Белый,Газ/Бензин
Chevrolet,8500.0,Nexia,Седан,2022.0,100000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,10600.0,Nexia,Седан,2018.0,66500.0,Механическая,Белый,Бензин
Chevrolet,6000.0,Nexia,Седан,2008.0,456000.0,Механическая,Зеленый,Газ/Бензин
Chevrolet,7200.0,Nexia,Седан,2016.0,31.0,Механическая,Серый,Бензин
Chevrolet,8850.0,Nexia,Седан,2023.0,52000.0,Механическая,Белый,Газ/Бензин
Chevrolet,10700.0,Nexia,Хэтчбек,2021.0,48000.0,Автоматическая,Коричневый,Бензин
Chevrolet,13500.0,Nexia,Седан,2022.0,38000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,12000.0,Nexia,Седан,2017.0,55000.0,Автоматическая,Синий,Бензин
Chevrolet,9200.0,Nexia,Седан,2020.0,102.0,Механическая,Белый,Газ/Бензин
Chevrolet,6300.0,Nexia,Седан,2015.0,106.0,Механическая,Асфальт,Бензин
Chevrolet,8300.0,Nexia,Седан,2020.0,158000.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Nexia,Седан,2014.0,340000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6700.0,Nexia,Другой,2016.0,170.0,Механическая,Белый,Газ/Бензин
Chevrolet,3850.0,Nexia,Седан,2011.0,171000.0,Механическая,Белый,Бензин
Chevrolet,5300.0,Nexia,Хэтчбек,2014.0,241000.0,Механическая,Белый,Газ/Бензин
Chevrolet,9500.0,Nexia,Седан,2021.0,19000.0,Механическая,Белый,Бензин
Chevrolet,8800.0,Nexia,Седан,2020.0,17000.0,Механическая,Белый,Бензин
Chevrolet,10300.0,Nexia,Седан,2022.0,44000.0,Автоматическая,Белый,Бензин
Chevrolet,7000.0,Nexia,Другой,2017.0,140.0,Механическая,Черный,Газ/Бензин
Chevrolet,7700.0,Nexia,Седан,2019.0,114000.0,Механическая,Асфальт,Газ/Бензин
Chevrolet,7800.0,Nexia,Седан,2017.0,100000.0,Механическая,Белый,Бензин
Chevrolet,6000.0,Nexia,Седан,2013.0,220000.0,Механическая,Голубой,Газ/Бензин
Chevrolet,11500.0,Nexia,Седан,2019.0,100000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7300.0,Nexia,Седан,2016.0,28500.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,9350.0,Nexia,Седан,2019.0,67000.0,Механическая,Белый,Газ/Бензин
Chevrolet,4700.0,Nexia,Седан,2009.0,360.0,Механическая,Черный,Газ/Бензин
Chevrolet,10800.0,Nexia,Седан,2021.0,25000.0,Автоматическая,Белый,Бензин
Chevrolet,4950.0,Nexia,Седан,2012.0,341028.0,Механическая,Белый,Газ/Бензин
Chevrolet,5300.0,Nexia,Седан,2009.0,85000.0,Механическая,Белый,Бензин
Chevrolet,8300.0,Nexia,Седан,2020.0,98000.0,Механическая,Белый,Газ/Бензин
Chevrolet,4000.0,Nexia,Седан,2011.0,270000.0,Механическая,Белый,Газ/Бензин
Chevrolet,11000.0,Nexia,Седан,2020.0,95000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,7700.0,Nexia,Седан,2014.0,103000.0,Механическая,Черный,Газ/Бензин
Chevrolet,7000.0,Nexia,Седан,2020.0,170000.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Nexia,Седан,2010.0,555000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6300.0,Nexia,Другой,2014.0,170000.0,Механическая,Белый,Газ/Бензин
Chevrolet,5500.0,Nexia,Внедорожник,2014.0,160000.0,Механическая,Серебристый,Газ/Бензин
Chevrolet,8000.0,Nexia,Седан,2019.0,136000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6500.0,Nexia,Седан,2015.0,130000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7200.0,Nexia,Другой,2015.0,17000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7150.0,Nexia,Седан,2016.0,83000.0,Механическая,Белый,Бензин
Chevrolet,6300.0,Nexia,Хэтчбек,2017.0,150000.0,Механическая,Асфальт,Газ/Бензин
Chevrolet,4600.0,Nexia,Хэтчбек,2010.0,200000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,9900.0,Nexia,Седан,2021.0,39600.0,Автоматическая,Белый,Бензин
Chevrolet,3800.0,Nexia,Седан,1998.0,4000000.0,Механическая,Желтый,Газ/Бензин
Chevrolet,8200.0,Nexia,Седан,2019.0,160000.0,Автоматическая,Белый,Бензин
Chevrolet,9200.0,Nexia,Седан,2022.0,40000.0,Автоматическая,Черный,Бензин
Chevrolet,9400.0,Nexia,Седан,2019.0,107000.0,Механическая,Белый,Газ/Бензин
Chevrolet,5000.0,Nexia,Седан,2020.0,25000.0,Автоматическая,Белый,Бензин
Chevrolet,9200.0,Nexia,Седан,2019.0,53000.0,Автоматическая,Голубой,Бензин
Chevrolet,6200.0,Nexia,Другой,2010.0,85000.0,Механическая,Белый,Бензин
Chevrolet,4000.0,Nexia,Седан,2012.0,580000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,10000.0,Nexia,Седан,2021.0,45000.0,Автоматическая,Асфальт,Бензин
Chevrolet,10000.0,Nexia,Седан,2022.0,37500.0,Автоматическая,Белый,Бензин
Chevrolet,7500.0,Nexia,Седан,2019.0,121000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,6500.0,Nexia,Седан,2016.0,267000.0,Механическая,Белый,Газ/Бензин
Chevrolet,6200.0,Nexia,Седан,2015.0,130000.0,Механическая,Белый,Газ/Бензин
Chevrolet,8700.0,Nexia,Седан,2019.0,63157.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,5900.0,Nexia,Седан,2016.0,260000.0,Механическая,Белый,Газ/Бензин
Chevrolet,7600.0,Nexia,Седан,2017.0,117000.0,Автоматическая,Серый,Газ/Бензин
Chevrolet,6500.0,Nexia,Хэтчбек,2017.0,197.0,Механическая,Коричневый,Газ/Бензин
Chevrolet,4000.0,Nexia,Другой,2010.0,402000.0,Механическая,Белый,Газ/Бензин
Chevrolet,3950.0,Nexia,Седан,2014.0,240000.0,Механическая,Белый,Газ/Бензин
Chevrolet,11000.0,Nexia,Седан,2019.0,92000.0,Автоматическая,Белый,Бензин
Chevrolet,6000.0,Nexia,Седан,2013.0,220000.0,Механическая,Голубой,Газ/Бензин
Chevrolet,9400.0,Nexia,Седан,2018.0,123000.0,Автоматическая,Вишнёвый,Бензин
Chevrolet,7200.0,Nexia,Седан,2018.0,89500.0,Механическая,Асфальт,Бензин
Chevrolet,5800.0,Nexia,Кабриолет,2009.0,300000.0,Механическая,Серый,Газ/Бензин
Chevrolet,9500.0,Nexia,Седан,2006.0,17000.0,Механическая,Серый,Бензин
Chevrolet,7200.0,Nexia,Седан,2019.0,109000.0,Механическая,Асфальт,Газ/Бензин
Chevrolet,9900.0,Nexia,Седан,2022.0,21000.0,Автоматическая,Асфальт,Бензин
Chevrolet,19699.0,Monza,Седан,2024.0,12.0,Автоматическая,Черный,Бензин
Chevrolet,17500.0,Monza,Седан,2023.0,10000.0,Автоматическая,Черный,Бензин
Chevrolet,17800.0,Monza,Седан,2023.0,26.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,20700.0,Monza,Другой,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,22200.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16900.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18600.0,Monza,Седан,2023.0,1.0,Автоматическая,Черный,Бензин
Chevrolet,15700.0,Monza,Седан,2023.0,53000.0,Автоматическая,Черный,Бензин
Chevrolet,15800.0,Monza,Седан,2023.0,53000.0,Автоматическая,Черный,Бензин
Chevrolet,16100.0,Monza,Седан,2023.0,50000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,14700.0,Monza,Седан,2023.0,57000.0,Автоматическая,Черный,Бензин
Chevrolet,19000.0,Monza,Другой,2021.0,0.0,Другая,Асфальт,Электро
Chevrolet,15600.0,Monza,Седан,2023.0,21000.0,Автоматическая,Белый,Бензин
Chevrolet,18800.0,Monza,Хэтчбек,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,20200.0,Monza,Хэтчбек,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,15700.0,Monza,Седан,2023.0,23000.0,Автоматическая,Черный,Бензин
Chevrolet,16000.0,Monza,Седан,2023.0,32000.0,Автоматическая,Черный,Бензин
Chevrolet,20000.0,Monza,Седан,2023.0,10000.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16000.0,Monza,Хэтчбек,2023.0,30000.0,Автоматическая,Белый,Бензин
Chevrolet,16000.0,Monza,Хэтчбек,2023.0,30000.0,Автоматическая,Белый,Бензин
Chevrolet,22000.0,Monza,Другой,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Седан,2022.0,42000.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,26000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,18500.0,Автоматическая,Бежевый,Бензин
Chevrolet,22000.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18700.0,Monza,Хэтчбек,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,18000.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,18000.0,Monza,Седан,2024.0,1.0,Автоматическая,Серый,Бензин
Chevrolet,17900.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,44700.0,Автоматическая,Черный,Бензин
Chevrolet,16400.0,Monza,Седан,2023.0,25000.0,Автоматическая,Черный,Бензин
Chevrolet,15500.0,Monza,Седан,2023.0,22000.0,Автоматическая,Черный,Бензин
Chevrolet,15800.0,Monza,Седан,2023.0,28000.0,Автоматическая,Белый,Бензин
Chevrolet,17000.0,Monza,Седан,2023.0,22794.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Monza,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Monza,Седан,2024.0,0.0,Автоматическая,Серый,Бензин
Chevrolet,19000.0,Monza,Другой,2021.0,0.0,Другая,Асфальт,Электро
Chevrolet,18000.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,19300.0,Monza,Седан,2023.0,7000.0,Автоматическая,Белый,Бензин
Chevrolet,17000.0,Monza,Седан,2023.0,20000.0,Автоматическая,Черный,Бензин
Chevrolet,17400.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,18500.0,Monza,Хэтчбек,2023.0,24000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,16500.0,Monza,Седан,2022.0,42000.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,18500.0,Автоматическая,Бежевый,Бензин
Chevrolet,16400.0,Monza,Седан,2023.0,25000.0,Автоматическая,Черный,Бензин
Chevrolet,21500.0,Monza,Седан,2023.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,15500.0,Monza,Седан,2024.0,58000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,23000.0,Monza,Седан,2023.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,18000.0,Monza,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,17900.0,Monza,Седан,2023.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,17900.0,Monza,Седан,2024.0,1.0,Автоматическая,Белый,Бензин
Chevrolet,19800.0,Monza,Хэтчбек,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,17500.0,Monza,Седан,2023.0,4000.0,Автоматическая,Черный,Бензин
Chevrolet,14700.0,Monza,Седан,2023.0,57000.0,Автоматическая,Черный,Бензин
Chevrolet,15500.0,Monza,Седан,2023.0,22000.0,Автоматическая,Черный,Бензин
Chevrolet,16900.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,20000.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,24500.0,Автоматическая,Белый,Бензин
Chevrolet,16800.0,Monza,Седан,2023.0,33000.0,Автоматическая,Черный,Бензин
Chevrolet,17000.0,Monza,Седан,2023.0,27812.0,Автоматическая,Черный,Бензин
Chevrolet,16000.0,Monza,Седан,2023.0,21000.0,Автоматическая,Черный,Бензин
Chevrolet,17200.0,Monza,Седан,2023.0,31000.0,Автоматическая,Черный,Бензин
Chevrolet,16100.0,Monza,Седан,2023.0,50000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,44700.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,26000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,20500.0,Monza,Седан,2023.0,200.0,Автоматическая,Черный,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,17000.0,Monza,Седан,2023.0,23700.0,Автоматическая,Черный,Бензин
Chevrolet,17500.0,Monza,Седан,2025.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,16500.0,Monza,Седан,2022.0,42000.0,Автоматическая,Черный,Бензин
Chevrolet,21500.0,Monza,Седан,2023.0,5000.0,Другая,Черный,Бензин
Chevrolet,14800.0,Monza,Седан,2023.0,44000.0,Автоматическая,Белый,Бензин
Chevrolet,18000.0,Monza,Седан,2023.0,25000.0,Автоматическая,Черный,Бензин
Chevrolet,19900.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,36000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16900.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16400.0,Monza,Седан,2023.0,25000.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,44700.0,Автоматическая,Черный,Бензин
Chevrolet,17800.0,Monza,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,17800.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,17800.0,Monza,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,15700.0,Monza,Седан,2023.0,65000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,18900.0,Monza,Седан,2023.0,20000.0,Автоматическая,Белый,Бензин
Chevrolet,21200.0,Monza,Другой,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16100.0,Monza,Седан,2023.0,50000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,15500.0,Monza,Седан,2023.0,22000.0,Автоматическая,Черный,Бензин
Chevrolet,19000.0,Monza,Другой,2021.0,0.0,Другая,Асфальт,Электро
Chevrolet,18000.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,21300.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,22500.0,Monza,Седан,2023.0,20.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Monza,Седан,2023.0,25000.0,Автоматическая,Черный,Бензин
Chevrolet,17700.0,Monza,Седан,2023.0,100.0,Автоматическая,Черный,Бензин
Chevrolet,19000.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,19200.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,18500.0,Автоматическая,Бежевый,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,26000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,14700.0,Monza,Седан,2023.0,57000.0,Автоматическая,Черный,Бензин
Chevrolet,18499.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,19000.0,Monza,Седан,2024.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,21400.0,Monza,Седан,2023.0,0.0,Автоматическая,Асфальт,Бензин
Chevrolet,19500.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,19500.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,14700.0,Monza,Седан,2023.0,57000.0,Автоматическая,Черный,Бензин
Chevrolet,17000.0,Monza,Седан,2023.0,7000.0,Автоматическая,Черный,Бензин
Chevrolet,15300.0,Monza,Седан,2023.0,22500.0,Автоматическая,Белый,Бензин
Chevrolet,19900.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Универсал,2023.0,65000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,18500.0,Monza,Седан,2025.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Седан,2023.0,44700.0,Автоматическая,Черный,Бензин
Chevrolet,19000.0,Monza,Другой,2021.0,0.0,Другая,Асфальт,Электро
Chevrolet,16500.0,Monza,Седан,2023.0,18500.0,Автоматическая,Бежевый,Бензин
Chevrolet,17500.0,Monza,Седан,2025.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,21500.0,Monza,Седан,2023.0,100.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Monza,Другой,2023.0,5000.0,Автоматическая,Черный,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,15500.0,Monza,Седан,2023.0,22000.0,Автоматическая,Черный,Бензин
Chevrolet,16500.0,Monza,Седан,2022.0,42000.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,26000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Асфальт,Бензин
Chevrolet,17500.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,18500.0,Monza,Седан,2023.0,19900.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,20300.0,Monza,Седан,2023.0,22000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,22000.0,Monza,Хэтчбек,2023.0,300.0,Автоматическая,Белый,Бензин
Chevrolet,21500.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,17600.0,Monza,Седан,2023.0,16000.0,Автоматическая,Белый,Бензин
Chevrolet,19500.0,Monza,Хэтчбек,2024.0,0.0,Автоматическая,Белый,Бензин
Chevrolet,22000.0,Monza,Другой,2023.0,20000.0,Автоматическая,Серый,Газ/Бензин
Chevrolet,16400.0,Monza,Седан,2023.0,25000.0,Автоматическая,Черный,Бензин
Chevrolet,16100.0,Monza,Седан,2023.0,50000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16900.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,19000.0,Monza,Седан,2024.0,0.0,Автоматическая,Серый,Бензин
Chevrolet,15600.0,Monza,Седан,2023.0,52000.0,Автоматическая,Черный,Бензин
Chevrolet,19000.0,Monza,Седан,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Monza,Седан,2024.0,0.0,Автоматическая,Белый,Бензин
